病得只剩皮包着骨头了，总不信自己不会好；老说：“我死了，这一大群孩子可苦了。”	病 得 只 剩 皮 包 着 骨头 了 ， 总 不 信 自己 不会 好 ； 老 说 ： “ 我 死 了 ， 这 一 大 群 孩子 可 苦 了 。 ”
后来说送你回家，你想着可以看见迈儿和转子，也愿意；你万不想到会一走不返的。我送车的时候，你忍不住哭了，说：“还不知能不能再见？”	后来 说 送 你 回家 ， 你 想 着 可以 看见 迈 儿 和 转子 ， 也 愿意 ； 你 万 不 想到 会 一 走 不 返 的 。 我 送 车 的 时候 ， 你 忍不住 哭 了 ， 说 ： “ 还 不知 能 不能 再 见 ？ ”
东坡的这件故事很噙意思，是否以鬼自晦，觉得也颇难说，但是我井无此总则是自己最为清楚的。	东坡 的 这 件 故事 很 噙 意思 ， 是否 以 鬼 自 晦 ， 觉得 也 颇 难说 ， 但是 我 井 无 此 总 则 是 自己 最为 清楚 的 。
虽然打油诗的未必即是东坡客之所说，虽然我亦未必如东坡之厌闻时事，但假如问是不是究竟喜欢听人说鬼呢，那么我答应说，是的。	虽然 打油诗 的 未必 即 是 东坡 客 之 所 说 ， 虽然 我 亦 未必 如 东坡 之 厌 闻 时事 ， 但 假如 问 是不是 究竟 喜欢 听 人 说 鬼 呢 ， 那么 我 答应 说 ， 是的 。
忽见妇人绕坑抵掌大笑，有顷共牵察人坑，投于石上，一家惊惧之际妇人复还大笑，察亦随出。	忽 见 妇人 绕 坑 抵 掌 大笑 ， 有顷 共 牵 察 人 坑 ， 投 于 石 上 ， 一家 惊惧 之际 妇人 复 还 大笑 ， 察 亦 随 出 。
察才出，又失其弟，家人励哭，察独不哭日，他亦甚快活，何用哭也。	察 才 出 ， 又 失 其 弟 ， 家人 励 哭 ， 察 独 不 哭 日 ， 他 亦 甚 快活 ， 何 用 哭 也 。
其横亡历鬼多年沉滞者率在幽房空宅中，是不可近，近则为害。	其 横 亡 历 鬼 多年 沉 滞 者 率 在 幽 房 空 宅 中 ， 是 不可 近 ， 近 则 为 害 。
祁老人一到天亮便已睡不着。他听见了一些响动。	祁 老人 一 到 天亮 便 已 睡 不 着 。 他 听见 了 一些 响动 。
可是，后悔并没使他怨恨老人们：听到祖父的声音，他非常的难过。他也许永远看不见祖父了！他的腿有点发软，可是依旧鼓着勇气往外走。	可是 ， 后悔 并 没 使 他 怨恨 老人 们 ： 听到 祖父 的 声音 ， 他 非常 的 难过 。 他 也许 永远 看不见 祖父 了 ！ 他 的 腿 有点 发软 ， 可是 依旧 鼓 着 勇气 往外 走 。
虽然他与冠家是紧邻，他可是向来没注意过冠家的人们，因为第一他不大常回家来，第二他很喜爱机械，一天到晚他不是耍弄汽车上的机件，（	虽然 他 与 冠 家 是 紧邻 ， 他 可是 向来 没 注意 过 冠 家 的 人们 ， 因为 第一 他 不大 常 回家 来 ， 第二 他 很 喜爱 机械 ， 一天到晚 他 不是 耍弄 汽车 上 的 机件 ， （
这个办法不一定能避免灾患，可是在心理上有很大的作用，它能使两个院子的人都感到人多势众，减少了恐慌。	这个 办法 不一定 能 避免 灾 患 ， 可是 在 心理 上 有 很 大 的 作用 ， 它 能 使 两 个 院子 的 人 都 感到 人多势众 ， 减少 了 恐慌 。
扫帚松了手。老人的血忽然被怒气与恐惧咂净，脸上灰了。	扫帚 松 了 手 。 老人 的 血 忽然 被 怒气 与 恐惧 咂 净 ， 脸 上 灰 了 。
这些人的出现，是时代的需要，你干吗逆潮流而动。他们不是成事之辈，这一点，我赞同小农他爸的观点。	这些 人 的 出现 ， 是 时代 的 需要 ， 你 干吗 逆 潮流 而 动 。 他们 不是 成事 之 辈 ， 这 一点 ， 我 赞同 小 农 他 爸 的 观点 。
但是没有痞子就不会有暴烈的革命行动，这都是上了书的，只有这股盲动的破坏力，是可以依靠他们去冲破一切束缚的主力。	但是 没有 痞子 就 不会 有 暴烈 的 革命 行动 ， 这 都 是 上 了 书 的 ， 只有 这 股 盲 动 的 破坏 力 ， 是 可以 依靠 他们 去 冲破 一切 束缚 的 主力 。
所以杀死一些人，毁坏一些东西，是正常现象。	所以 杀死 一些 人 ， 毁坏 一些 东西 ， 是 正常 现象 。
汽艇声已经由远方传来了，那突突突的轮机声在平原水网地带，在漆黑多雾的夜晚，就显得更清晰可闻了。	汽艇 声 已经 由 远方 传来 了 ， 那 突突 突 的 轮机 声 在 平原 水 网 地带 ， 在 漆黑 多 雾 的 夜晚 ， 就 显得 更 清晰 可 闻 了 。
“于而龙的子弹不多啦！”	“ 于 而 龙 的 子弹 不 多 啦 ！ ”
好几次，瑞宣的时常冒酸水的胃，与很久没吃过米饭的嘴，逼迫着他进去吃那么一大盘子“和定食”。可是，他咬上牙，赶紧走开。	好几 次 ， 瑞 宣 的 时常 冒 酸 水 的 胃 ， 与 很 久 没 吃 过 米饭 的 嘴 ， 逼迫 着 他 进去 吃 那么 一 大盘子 “ 和 定食 ” 。 可是 ， 他 咬 上 牙 ， 赶紧 走开 。
他明知道这种消极的抵制，并无补于事，可是他到底还觉得有这么一口硬气是值得自傲的。	他 明知 道 这种 消极 的 抵制 ， 并 无补 于 事 ， 可是 他 到底 还 觉得 有 这么 一口 硬气 是 值得 自傲 的 。
东阳追出来。他不懂什么叫对人不可赶尽杀绝，不懂什么叫维持人缘，可是他知道军部的特务有多么厉害。	东阳 追 出来 。 他 不 懂 什么 叫 对 人 不可 赶尽杀绝 ， 不 懂 什么 叫 维持 人缘 ， 可是 他 知道 军 部 的 特务 有 多么 厉害 。
他以为一顿饭必能收买住晓荷，因为他向来连一颗米粒也没白给过任何人。晓荷的脸上又有了笑意。	他 以为 一 顿 饭 必 能 收买 住 晓 荷 ， 因为 他 向来 连 一 颗 米粒 也 没 白 给 过 任何 人 。 晓 荷 的 脸 上 又 有 了 笑意 。
他对什么都不十分了解，所以才敢信意的瞎扯；瞎扯使他由无知变为无所不知。现在，他闭上了他的嘴。	他 对 什么 都 不 十分 了解 ， 所以 才 敢 信意 的 瞎扯 ； 瞎扯 使 他 由 无知 变为 无所不知 。 现在 ， 他 闭上 了 他 的 嘴 。
珊珊娘哭喊着她的女儿，踉踉跄跄地往庄里奔去。	珊 珊 娘 哭喊 着 她 的 女儿 ， 踉 踉跄 跄 地 往 庄 里 奔 去 。
于而龙也被这消息吓了一跳，历史竟会出现如此雷同的现象，母亲遭遇到的命运，她的孩子也该重蹈覆辙吗？	于 而 龙 也 被 这 消息 吓 了 一 跳 ， 历史 竟 会 出现 如此 雷同 的 现象 ， 母亲 遭遇 到 的 命运 ， 她 的 孩子 也 该 重蹈覆辙 吗 ？
很明显，老兵在讲评里涉及到他，要不然，那个从炮塔里探出半截身子的坦克手，也不会做鬼脸来讥笑大个子了，似乎可以听到坦克手的粗嗓门：	很 明显 ， 老兵 在 讲评 里 涉及 到 他 ， 要不然 ， 那个 从 炮塔 里 探 出 半截 身子 的 坦克 手 ， 也 不会 做鬼脸 来 讥笑 大 个子 了 ， 似乎 可以 听到 坦克 手 的 粗 嗓门 ：
闹嚷了一阵以后，半岛上又清静了，只有那个只知撅起屁股逃跑的豆腐渣，还在陪伴他，可能烟瘾又犯了，很希望抽上一支过滤嘴的香烟。	闹 嚷 了 一阵 以后 ， 半岛 上 又 清静 了 ， 只有 那个 只 知 撅 起 屁股 逃跑 的 豆腐渣 ， 还 在 陪伴 他 ， 可能 烟瘾 又 犯 了 ， 很 希望 抽 上 一 支 过滤嘴 的 香烟 。
“你到底认不认识于而龙？”	“ 你 到底 认 不 认识 于 而 龙 ？ ”
假如车子可以搬动，把它挪到难找的地方去，让车主找不着它，也是一种选择。这方面就说这么多，因为我不想编沉默的辞典。	假如 车子 可以 搬动 ， 把 它 挪 到 难 找 的 地方 去 ， 让 车主 找不着 它 ， 也 是 一种 选择 。 这 方面 就 说 这么 多 ， 因为 我 不 想 编 沉默 的 辞典 。
在三年困难时期，有一天开饭时，每人碗里有一小片腊肉。	在 三 年 困难 时期 ， 有 一 天 开饭 时 ， 每人 碗 里 有 一 小 片 腊肉 。
我弟弟见了以后，按捺不住心中的狂喜，冲上阳台，朝全世界放声高呼：我们家吃大鱼大肉了！结果是被我爸爸拖回来臭揍了一顿。	我 弟弟 见 了 以后 ， 按捺不住 心中 的 狂喜 ， 冲 上 阳台 ， 朝 全世界 放声 高呼 ： 我们 家 吃 大鱼大肉 了 ！ 结果 是 被 我 爸爸 拖 回来 臭 揍 了 一 顿 。
他觉得这样活着比较好，他的这些想法当然是有道理的，不过，现在我们谈这些已经有点晚了。	他 觉得 这样 活着 比较 好 ， 他 的 这些 想法 当然 是 有道理 的 ， 不过 ， 现在 我们 谈 这些 已经 有点 晚 了 。
所以听到别人说：我们多么幸福、多么神圣时，别人在受苦，我们没有受等等，心里老在想着：假如我们真遇上了这么多美事，	所以 听到 别人 说 ： 我们 多么 幸福 、 多么 神圣 时 ， 别人 在 受苦 ， 我们 没有 受 等等 ， 心里 老 在 想 着 ： 假如 我们 真 遇上 了 这么 多 美事 ，
他手下动作更是“干净麻利快”，逢到有人伤筋断骨找他来，他呢？手指一触，隔皮截肉，里头怎么回事，立时心明眼亮。	他 手下 动作 更是 “ 干净 麻利 快 ” ， 逢 到 有人 伤筋断骨 找 他 来 ， 他 呢 ？ 手指 一 触 ， 隔 皮 截 肉 ， 里头 怎么回事 ， 立时 心 明 眼 亮 。
忽然双手赛一对白鸟，上下翻飞，疾如闪电，只听“咔嚓咔嚓”，不等病人觉疼，断骨头就接上了。贴块膏药，上了夹板，病人回去自好。	忽然 双手 赛 一对 白 鸟 ， 上下 翻 飞 ， 疾 如 闪电 ， 只 听 “ 咔嚓 咔嚓 ” ， 不 等 病人 觉 疼 ， 断 骨头 就 接上 了 。 贴 块 膏药 ， 上 了 夹板 ， 病人 回去 自 好 。
没等她去叫八哥再说一遍，八哥自己又说：“太太起痱子了吧！”	没 等 她 去 叫 八哥 再说 一遍 ， 八哥 自己 又 说 ： “ 太太 起 痱子 了 吧 ！ ”
玩得正来神儿，忽然三轮车伕张四闯进来，往门上一靠，右手托着左胳膊肘，脑袋瓜淌汗，脖子周围的小褂湿了一圈，显然摔坏胳膊，疼得够劲。	玩 得 正 来神 儿 ， 忽然 三轮车 伕 张 四 闯进 来 ， 往 门 上 一 靠 ， 右手 托 着 左 胳膊肘 ， 脑袋 瓜 淌 汗 ， 脖子 周围 的 小褂 湿 了 一 圈 ， 显然 摔坏 胳膊 ， 疼 得 够 劲 。
过一会儿，张四歪歪扭扭走进屋，把七块银元“哗”地往台子上一码，这下比按铃还快，苏大夫已然站在张四面前，挽起袖子，	过一会儿 ， 张 四 歪歪扭扭 走进 屋 ， 把 七 块 银元 “ 哗 ” 地 往 台子 上 一 码 ， 这下 比 按 铃 还 快 ， 苏 大夫 已然 站 在 张 四 面前 ， 挽 起 袖子 ，
在荷兰之后商业资本高速发展的则为英国。这国家商业组织没有展开之前，常为各先进国家掣肘。	在 荷兰 之后 商业 资本 高速 发展 的 则 为 英国 。 这 国家 商业 组织 没有 展开 之前 ， 常 为 各 先进 国家 掣肘 。
不仅不同的历史家著书争执，有时同一的作者所著书也前后解释不同。	不仅 不同 的 历史家 著书 争执 ， 有时 同一 的 作者 所 著书 也 前后 解释 不同 。
现在要是皇帝的老师不能遵守这些原则，把三年的父母之丧看成无足轻重，这如何能使亿万小民心悦诚服？	现在 要是 皇帝 的 老师 不能 遵守 这些 原则 ， 把 三 年 的 父母 之 丧 看成 无足轻重 ， 这 如何 能 使 亿万 小民 心悦诚服 ？
对所有权倒弄不清楚；缺乏适当的辞章，足以解释动产的继承权；不动产的押当，也不符合社会需现款的情况，也没有将地租按时价调整的办法；	对 所有权 倒 弄 不清楚 ； 缺乏 适当 的 辞章 ， 足以 解释 动产 的 继承权 ； 不动产 的 押 当 ， 也 不 符合 社会 需 现款 的 情况 ， 也 没有 将 地租 按 时价 调整 的 办法 ；
所以一开始，法律上就没有农业社会和工商业社会的隔阂，又能够以新社会的组织在一个空旷地区上展开，其人口也随着领域扩大而增加。	所以 一 开始 ， 法律 上 就 没有 农业 社会 和 工商业 社会 的 隔阂 ， 又 能够 以 新 社会 的 组织 在 一个 空旷 地区 上 展开 ， 其 人口 也 随着 领域 扩大 而 增加 。
他说：“要通过行为来学习，不是说话，说话是抽象的，不侵入他们的感受，但用行为去学习，更直接。”	他 说 ： “ 要 通过 行为 来 学习 ， 不是 说话 ， 说话 是 抽象 的 ， 不 侵入 他们 的 感受 ， 但 用 行为 去 学习 ， 更 直接 。 ”
“但你觉得他们能理解吗？”	“ 但 你 觉得 他们 能 理解 吗 ？ ”
他陪着这些孩子长大，现在他们已经六年级，就要离开这所学校了。	他 陪 着 这些 孩子 长大 ， 现在 他们 已经 六 年级 ， 就要 离开 这 所 学校 了 。
这个最皮的孩子忽然说：“要不要听我的？”	这个 最 皮 的 孩子 忽然 说 ： “ 要 不 要 听 我 的 ？ ”
“改变不是目的？”我喃喃自语。	“ 改变 不是 目的 ？ ” 我 喃喃自语 。
受难者不需要被施予，或者唱《感恩的心》，我们心怀敬意拍这个片子。	受难者 不 需要 被 施予 ， 或者 唱 《 感恩 的 心 》 ， 我们 心怀 敬意 拍 这个 片子 。
我们找了一家日常开农家乐的村民，给了一些钱，就在他家做饭吃。	我们 找 了 一家 日常 开 农家乐 的 村民 ， 给 了 一些 钱 ， 就 在 他 家 做饭 吃 。
这话实在说不出口。	这 话 实在 说不出 口 。
镇里发粮食的干部只有三个人。卷头发的胖大姐满头全是土。瘦得凹着脸、眼睛全陷下去的主任，砸伤后没包扎，一瘸一拐，脚肿得鞋都扣不上。	镇 里 发 粮食 的 干部 只有 三 个人 。 卷 头发 的 胖 大姐 满 头 全 是 土 。 瘦 得 凹 着 脸 、 眼睛 全 陷 下去 的 主任 ， 砸 伤 后 没 包扎 ， 一瘸一拐 ， 脚 肿 得 鞋 都 扣 不 上 。
上百人围着他分粮油。大卡车一过轰得满天灰，他大声吆喝着，口罩耷拉在下巴上。他说几天没回家了。我说那你家里人谁照顾呢。	上 百 人 围 着 他 分 粮 油 。 大 卡车 一 过 轰 得 满天 灰 ， 他 大声 吆喝 着 ， 口罩 耷拉 在 下巴 上 。 他 说 几天 没 回家 了 。 我 说 那 你 家里 人 谁 照顾 呢 。
我没有疯，没有！想想吧，要是天佑，瑞丰，瑞全，常二爷，连那个胖二媳妇，都在里面，得吃多少馒头呢？	我 没有 疯 ， 没有 ！ 想 想 吧 ， 要是 天 佑 ， 瑞 丰 ， 瑞 全 ， 常 二 爷 ， 连 那个 胖 二 媳妇 ， 都 在 里面 ， 得 吃 多少 馒头 呢 ？
假若刘太太的勇敢引起韵梅的坚强与自信，李四妈的广泛的爱心又使她增多了对人与人之间的了解，与应有的互相关切。	假若 刘 太太 的 勇敢 引起 韵 梅 的 坚强 与 自信 ， 李四 妈 的 广泛 的 爱心 又 使 她 增多 了 对 人 与 人 之间 的 了解 ， 与 应有 的 互相 关切 。
